ZIP3	NO2_avg	NO2_avg_2007_to_2016	O3_avg	O3_avg_2007_to_2016	pm25_avg	pm25_avg_2007_to_2016
397	8.14396173400154	7.711206894606837	39.0483393665648	38.10903929889831	11.4039467555237	10.21019537930217
223	30.5822734849028	26.259471859836438	38.5716007676368	39.30928752250601	11.2116399264268	9.410308770071149
224	10.8862966102606	9.436090715889867	39.0717655581142	39.54755820552042	10.7403957504066	9.006853797795122
398	8.50066991139991	7.491353816409541	39.4869521619759	38.5191008336506	11.1272383428833	9.976538435368143
391	8.35232215053436	7.444153562602798	38.9438424560065	37.92811172803402	10.6868374530068	9.711260515437456
225	10.5832867264732	9.212652360690123	38.7807305386443	39.08733685525286	10.3921631648645	8.670173903889584
117	25.7326882456916	24.19216545488971	37.2733997630889	37.659557640768725	9.26488192842878	7.728764142503358
392	13.7830035985476	11.96079888759221	38.5734374129692	37.70236836613343	11.5536519957883	10.530692202776521
226	11.6655046319505	9.936185884084116	41.2279082720327	41.19167188098793	10.9676157031929	9.441662438816435
118	33.0090586138777	31.15231062700255	36.6457685139662	38.12134527453038	9.88407846476592	8.363023226471189
393	7.08636972555568	6.829330740617672	38.3922785340717	37.326585338303474	11.2067150762456	9.974310266975706
394	7.97359951342743	7.534609574951619	39.2482454388816	38.50586602856872	10.7436339779773	9.634352887158203
220	24.1916932602183	20.80365526406551	38.2984329292379	39.04046093289688	10.8845837603659	9.235750944475182
119	14.8966242947531	13.82471501475578	35.8644166241445	36.26493746615339	7.88649889763138	6.404806122269738
221	24.208473671913598	20.91288151404462	38.1136180382871	38.887371490187476	11.035577409466	9.350653632607575
102	45.0323910377858	42.63515039403693	33.3281840896625	33.935366918310834	12.519060524262	10.755908158960095
222	29.309989635545	24.52059309643621	38.3921250340905	39.25093192436822	11.7284715579803	9.95467323263785
103	39.4606093898772	35.50254800158486	36.4852302948609	37.18498598281313	10.8560378422225	9.198113777124426
104	39.3800557696724	35.99126564734576	31.675918878188	33.76697864436259	11.0425827597379	9.391479943602647
390	7.84051360224766	7.108639300996912	38.8408334799503	37.80428120418119	10.736570367494	9.734508362412384
105	26.1608525390127	22.6792744678397	38.0152045128925	38.44486505444716	9.6445795435969	8.253838223789113
100	43.6567041085354	41.43140512531861	31.6034703442811	33.28626865813515	12.1463149481559	10.167635559598628
101	45.3469341617925	44.00012792949723	30.9998166671938	32.84500012222335	12.2806122882715	10.302138139331591
349	10.8933251309529	7.037100672871588	37.4030190015445	36.90290678873607	7.04130275831345	6.381248450328981
333	17.3464769576062	15.38504743631861	33.1889608231223	33.10539374081077	7.32736079567253	6.8581447819839685
388	7.39754989080491	6.742773959349018	39.7940920855644	38.73656527632083	11.4035427181318	10.243390545431874
334	13.0390798801521	9.682120892742752	35.8966321406389	35.70439100973857	7.02892654151422	6.582082508341873
389	8.21137365285347	7.2577443383051445	39.4558148906811	38.07480703972607	10.4039598919676	9.339108181681206
335	13.7038920170827	11.18989932404259	39.5763612003614	38.70939713670098	8.72804168793358	7.68711389087386
336	18.4981143019841	15.55448793531195	38.4974021540983	37.97137828634554	9.43556811499742	8.2157775490111
227	9.62412211969505	8.31365594355841	42.2685056757601	41.96359025842208	9.63669146717142	8.167167100561858
228	13.4981160681638	10.570283980847783	43.5997645311198	42.82590014713809	10.1988712013713	8.877239457293236
229	10.3223818859243	8.761524615849801	42.3286072059757	41.75949346762423	10.3940421035403	8.812246436477114
